time,open,high,low,close,volume
2025-07-01 02:17:42.189747,0.994952504576324,0.9959223774744459,0.9948385948140873,0.994952504576324,447
2025-07-01 02:22:42.189747,0.9952478674064636,0.9958951026589202,0.9948658525766855,0.9952478674064636,770
2025-07-01 02:27:42.189747,0.9960823494820957,0.9962811101954386,0.9956279003483358,0.9960823494820957,223
2025-07-01 02:32:42.189747,0.9963526546371982,0.9970304018523037,0.9959849476792648,0.9963526546371982,581
2025-07-01 02:37:42.189747,0.9963370634295002,0.9964089973802868,0.9962164817359153,0.9963370634295002,416
2025-07-01 02:42:42.189747,0.9961366963639919,0.9961672304462745,0.9957193670963256,0.9961366963639919,603
2025-07-01 02:47:42.189747,0.9947635000226421,0.9950198335547136,0.994016255518664,0.9947635000226421,818
2025-07-01 02:52:42.189747,0.9941469016284307,0.9946068168074952,0.994076309578743,0.9941469016284307,147
2025-07-01 02:57:42.189747,0.9937883737116738,0.9946512528327621,0.9937086917458752,0.9937883737116738,508
2025-07-01 03:02:42.189747,0.9949383083270537,0.9956617966911947,0.9945853327781113,0.9949383083270537,235
2025-07-01 03:07:42.189747,0.9953796811576198,0.9961189561378855,0.9944423065190506,0.9953796811576198,300
2025-07-01 03:12:42.189747,0.9937243247780224,0.9941471478544944,0.9930599478760926,0.9937243247780224,349
2025-07-01 03:17:42.189747,0.9941457473341584,0.994489657135853,0.993471050482889,0.9941457473341584,413
2025-07-01 03:22:42.189747,0.9938623339974422,0.9942310954484255,0.9935026353506277,0.9938623339974422,968
2025-07-01 03:27:42.189747,0.9932889529516835,0.99426997435273,0.9926992762459755,0.9932889529516835,467
2025-07-01 03:32:42.189747,0.9939958531474667,0.9940357215174037,0.9939857827925558,0.9939958531474667,528
2025-07-01 03:37:42.189747,0.9951200619827395,0.995982862418902,0.9944870700456094,0.9951200619827395,929
2025-07-01 03:42:42.189747,0.9961463095187959,0.9967227548914546,0.9952365420964362,0.9961463095187959,906
2025-07-01 03:47:42.189747,0.9954099407111061,0.9958465428595166,0.9948001789912998,0.9954099407111061,579
2025-07-01 03:52:42.189747,0.9952016886324639,0.9959234662808026,0.9943321823168905,0.9952016886324639,413
2025-07-01 03:57:42.189747,0.9956308827276423,0.9961154253553891,0.9949100727953576,0.9956308827276423,599
2025-07-01 04:02:42.189747,0.9967017286719725,0.9975722711232307,0.996581567889937,0.9967017286719725,820
2025-07-01 04:07:42.189747,0.9963238050536443,0.9972211957620148,0.995424669340646,0.9963238050536443,454
2025-07-01 04:12:42.189747,0.9962384609760776,0.9966585955832274,0.9961722670628353,0.9962384609760776,584
2025-07-01 04:17:42.189747,0.9952359113703474,0.9955114203354214,0.9947044877661643,0.9952359113703474,310
2025-07-01 04:22:42.189747,0.9941449271717802,0.9947338092460598,0.9940036222711982,0.9941449271717802,803
2025-07-01 04:27:42.189747,0.9950521100890265,0.9959599591612504,0.9950404614013167,0.9950521100890265,143
2025-07-01 04:32:42.189747,0.996501144802252,0.9967110699147628,0.996080587178889,0.996501144802252,640
2025-07-01 04:37:42.189747,0.9965290367481401,0.997149841037585,0.99623502011594,0.9965290367481401,670
2025-07-01 04:42:42.189747,0.9976287393238964,0.9982588019500744,0.9971438912639583,0.9976287393238964,682
2025-07-01 04:47:42.189747,0.9980892806895911,0.9988209929387978,0.9975131836698261,0.9980892806895911,191
2025-07-01 04:52:42.189747,0.9975452025058276,0.997676447218931,0.9975015708040837,0.9975452025058276,364
2025-07-01 04:57:42.189747,0.9980054654785597,0.9987198627056385,0.9978827075177544,0.9980054654785597,994
2025-07-01 05:02:42.189747,0.9996402349245465,1.0005489404070587,0.99908179350812,0.9996402349245465,319
2025-07-01 05:07:42.189747,0.9997043857978866,0.999884015789878,0.9993613198898572,0.9997043857978866,541
2025-07-01 05:12:42.189747,1.0013685373613945,1.0016064057732337,1.0006383659726845,1.0013685373613945,500
2025-07-01 05:17:42.189747,0.9988453438919886,0.9998156173587516,0.9981938054159329,0.9988453438919886,499
2025-07-01 05:22:42.189747,0.9997661819160062,0.9999471165530314,0.9989207752706083,0.9997661819160062,826
2025-07-01 05:27:42.189747,0.9999531852492572,1.0008075303448016,0.999260724841467,0.9999531852492572,998
2025-07-01 05:32:42.189747,0.9997541872152709,1.000246344063528,0.999324361820436,0.9997541872152709,888
2025-07-01 05:37:42.189747,0.999945900854556,1.0001931185539694,0.9992729706390807,0.999945900854556,675
2025-07-01 05:42:42.189747,0.9980584340558204,0.9989274933387388,0.9977835875522746,0.9980584340558204,957
2025-07-01 05:47:42.189747,0.9979389945188448,0.9983833819972762,0.9976333123338665,0.9979389945188448,903
2025-07-01 05:52:42.189747,0.9983951649788413,0.998909156135852,0.9976074460099363,0.9983951649788413,589
2025-07-01 05:57:42.189747,0.9999705267639601,1.00032974954559,0.9995241204049864,0.9999705267639601,584
2025-07-01 06:02:42.189747,0.9995522688734634,1.0001449542423455,0.9987542459926743,0.9995522688734634,856
2025-07-01 06:07:42.189747,0.9988440924852092,0.999007427339321,0.998022620755743,0.9988440924852092,569
2025-07-01 06:12:42.189747,0.9984427998356105,0.998833272380029,0.9975865728941623,0.9984427998356105,673
2025-07-01 06:17:42.189747,0.9994566207689679,1.000425506332781,0.9985404836136763,0.9994566207689679,943
2025-07-01 06:22:42.189747,0.9998851389041793,1.0001432426873915,0.9994542031871007,0.9998851389041793,781
2025-07-01 06:27:42.189747,0.9994554280631401,1.000111807087324,0.9991367348907398,0.9994554280631401,544
2025-07-01 06:32:42.189747,1.0000683615280197,1.000393573822734,0.9994861229814296,1.0000683615280197,368
2025-07-01 06:37:42.189747,1.0002654525498902,1.0010391309959903,0.9998941815977863,1.0002654525498902,366
2025-07-01 06:42:42.189747,1.0013343812149607,1.0014654295110335,1.0007325049860836,1.0013343812149607,153
2025-07-01 06:47:42.189747,1.0007315247527444,1.0017020552459233,1.0000254227365768,1.0007315247527444,627
2025-07-01 06:52:42.189747,1.0005036960656513,1.0009577141790416,0.9998149443002597,1.0005036960656513,619
2025-07-01 06:57:42.189747,1.0002114407787916,1.000447541152832,0.9998368086960173,1.0002114407787916,715
2025-07-01 07:02:42.189747,0.998847637527997,0.9989210495804335,0.9986809696097327,0.998847637527997,158
2025-07-01 07:07:42.189747,0.9992433013309199,0.9994129307804265,0.9988130977734351,0.9992433013309199,924
2025-07-01 07:12:42.189747,0.999604083393056,1.000123651554474,0.9994615457043637,0.999604083393056,139
2025-07-01 07:17:42.189747,0.9997091552335354,1.0000460603943566,0.9988193170784159,0.9997091552335354,336
2025-07-01 07:22:42.189747,0.9995746072441237,1.000403138009027,0.999228876917152,0.9995746072441237,485
2025-07-01 07:27:42.189747,0.9982597960512583,0.99868993374275,0.9981056050954971,0.9982597960512583,705
2025-07-01 07:32:42.189747,0.9979397087167498,0.9981879105654895,0.9979143133866419,0.9979397087167498,833
2025-07-01 07:37:42.189747,0.9976974942628257,0.9983132182695573,0.9970531588862889,0.9976974942628257,815
2025-07-01 07:42:42.189747,0.9969968339910456,0.9977014886386173,0.9963618443969816,0.9969968339910456,749
2025-07-01 07:47:42.189747,0.9969357323305457,0.9971022623773288,0.9965961718663001,0.9969357323305457,399
2025-07-01 07:52:42.189747,0.997438238640616,0.9976054284564729,0.9973667104605142,0.997438238640616,494
2025-07-01 07:57:42.189747,0.9994193364075322,0.9994559865407032,0.9990099453692226,0.9994193364075322,306
2025-07-01 08:02:42.189747,0.9996937547830249,1.0004299312784959,0.9993826325968309,0.9996937547830249,435
2025-07-01 08:07:42.189747,1.0000511956756506,1.0007150341871935,0.9993740403702669,1.0000511956756506,692
2025-07-01 08:12:42.189747,1.000076751068143,1.0005514183723194,0.9994709253244858,1.000076751068143,829
2025-07-01 08:17:42.189747,0.9982578402602105,0.99910054002941,0.9978938817125276,0.9982578402602105,613
2025-07-01 08:22:42.189747,0.9983311983601937,0.9991355240094713,0.9981136694253906,0.9983311983601937,277
2025-07-01 08:27:42.189747,0.9984911611776977,0.9990756323367046,0.9975046159985657,0.9984911611776977,495
2025-07-01 08:32:42.189747,1.0010505357709727,1.001919719201525,1.0005960572048334,1.0010505357709727,470
2025-07-01 08:37:42.189747,1.0009580777776943,1.00116411619962,1.0002691441216638,1.0009580777776943,957
2025-07-01 08:42:42.189747,1.0013600098336133,1.001472081664794,1.0012192657126169,1.0013600098336133,890
2025-07-01 08:47:42.189747,1.0014253868565433,1.001695520965611,1.0009391050037082,1.0014253868565433,757
2025-07-01 08:52:42.189747,1.000355185539295,1.0004122926718102,1.0003276390387807,1.000355185539295,417
2025-07-01 08:57:42.189747,1.0015984497865014,1.0021304683623211,1.0010921867239657,1.0015984497865014,835
2025-07-01 09:02:42.189747,1.0024517445913623,1.0033906466015976,1.0014853636597807,1.0024517445913623,468
2025-07-01 09:07:42.189747,1.0033449611211622,1.0033844362644446,1.002959469251659,1.0033449611211622,483
2025-07-01 09:12:42.189747,1.0025328662967992,1.002655285498895,1.0024937715125382,1.0025328662967992,161
2025-07-01 09:17:42.189747,1.0040394669847963,1.004493492656125,1.0040083861489815,1.0040394669847963,905
2025-07-01 09:22:42.189747,1.0027323571376168,1.0036687838352143,1.0023433102592771,1.0027323571376168,604
2025-07-01 09:27:42.189747,1.0034210909702999,1.0037383286740724,1.0032605185739716,1.0034210909702999,338
2025-07-01 09:32:42.189747,1.0057193824531692,1.006229518331722,1.005695896797271,1.0057193824531692,294
2025-07-01 09:37:42.189747,1.0048237528102066,1.0048655262064528,1.004063891408711,1.0048237528102066,777
2025-07-01 09:42:42.189747,1.0043552057756202,1.004504195041748,1.0038946858046818,1.0043552057756202,321
2025-07-01 09:47:42.189747,1.0045557266634864,1.0055468516036035,1.0042651641713938,1.0045557266634864,160
2025-07-01 09:52:42.189747,1.0041504128845746,1.0051195372220836,1.0032465939847182,1.0041504128845746,228
2025-07-01 09:57:42.189747,1.002693728601313,1.0026986818892152,1.0025772767942736,1.002693728601313,784
2025-07-01 10:02:42.189747,1.0028627456390253,1.0038172822194864,1.0019040902576113,1.0028627456390253,255
2025-07-01 10:07:42.189747,1.0018976870945393,1.0025380198820126,1.0015831245665743,1.0018976870945393,477
2025-07-01 10:12:42.189747,1.0024723680241276,1.0033424321320865,1.001581767890987,1.0024723680241276,721
2025-07-01 10:17:42.189747,1.001650917871619,1.0021064084654074,1.0010469795859693,1.001650917871619,880
2025-07-01 10:22:42.189747,1.0033035761828328,1.003820875522172,1.0024741377323476,1.0033035761828328,967
2025-07-01 10:27:42.189747,1.0026180657111932,1.0031081921239198,1.0016314763368608,1.0026180657111932,889
2025-07-01 10:32:42.189747,1.0023954228233463,1.0030638845027549,1.0021063265325594,1.0023954228233463,685
2025-07-01 10:37:42.189747,1.0033111283007081,1.0034512419586863,1.002346810372394,1.0033111283007081,536
2025-07-01 10:42:42.189747,1.0021765195474317,1.0022065583754087,1.0017861899375717,1.0021765195474317,306
2025-07-01 10:47:42.189747,1.0025046922049845,1.0028133934163,1.0021182147115848,1.0025046922049845,487
2025-07-01 10:52:42.189747,1.0039153594187549,1.0046227992599532,1.0035736395766457,1.0039153594187549,579
2025-07-01 10:57:42.189747,1.0024019738455126,1.002604312144348,1.0018592657912524,1.0024019738455126,890
2025-07-01 11:02:42.189747,1.0026872913871285,1.0033625335296312,1.0025327321113031,1.0026872913871285,986
2025-07-01 11:07:42.189747,1.0030481412913104,1.0040210097663744,1.0024927420151104,1.0030481412913104,937
2025-07-01 11:12:42.189747,1.0039326520837948,1.00402692207843,1.0033888169348255,1.0039326520837948,439
2025-07-01 11:17:42.189747,1.0027912301413344,1.003465709646865,1.0020272016854255,1.0027912301413344,968
2025-07-01 11:22:42.189747,1.0015673669529657,1.0020118126916995,1.0007324103556274,1.0015673669529657,439
2025-07-01 11:27:42.189747,1.002190283329239,1.0030603270611238,1.0017488772875796,1.002190283329239,303
2025-07-01 11:32:42.189747,1.002588137511384,1.0027657457888466,1.002285021782009,1.002588137511384,260
2025-07-01 11:37:42.189747,1.0029395374854235,1.0036341994375997,1.0026794402634545,1.0029395374854235,639
2025-07-01 11:42:42.189747,1.0033872980461676,1.0042282522820989,1.003192014960521,1.0033872980461676,491
2025-07-01 11:47:42.189747,1.002805308607983,1.003752572761858,1.0027474993065253,1.002805308607983,868
2025-07-01 11:52:42.189747,1.0031384943793007,1.0038238867776867,1.0027949716294091,1.0031384943793007,776
2025-07-01 11:57:42.189747,1.0035328005083475,1.0040317316916147,1.0032615980850326,1.0035328005083475,674
2025-07-01 12:02:42.189747,1.0029162787093193,1.0035359277642728,1.0019470429810062,1.0029162787093193,633
2025-07-01 12:07:42.189747,1.0048877859668182,1.0057609379728867,1.0043273511791937,1.0048877859668182,169
2025-07-01 12:12:42.189747,1.005464423660228,1.0060381514602672,1.0051152489523287,1.005464423660228,992
2025-07-01 12:17:42.189747,1.0043671568183747,1.0043976765831266,1.0037841542243395,1.0043671568183747,504
2025-07-01 12:22:42.189747,1.0051270144152589,1.0060627360981476,1.0049871040504188,1.0051270144152589,707
2025-07-01 12:27:42.189747,1.0042478482394996,1.0049403039955267,1.0038019182598392,1.0042478482394996,774
2025-07-01 12:32:42.189747,1.0051387010440145,1.0058186908298337,1.004509248691632,1.0051387010440145,690
2025-07-01 12:37:42.189747,1.0064037641694377,1.0066208204546485,1.0059117355512275,1.0064037641694377,616
2025-07-01 12:42:42.189747,1.005678466771478,1.0063410937009596,1.0052744064832546,1.005678466771478,927
2025-07-01 12:47:42.189747,1.0067478812467376,1.0071444034026287,1.0057473264869323,1.0067478812467376,219
2025-07-01 12:52:42.189747,1.0072641223584746,1.0079200859715451,1.0063774128821794,1.0072641223584746,913
2025-07-01 12:57:42.189747,1.0081928804762932,1.008300346810558,1.0075643670276304,1.0081928804762932,789
2025-07-01 13:02:42.189747,1.0102060329451898,1.0108705922406447,1.0096308444999011,1.0102060329451898,787
2025-07-01 13:07:42.189747,1.0100591609932852,1.0110686279826224,1.0094322571897718,1.0100591609932852,316
2025-07-01 13:12:42.189747,1.0093988487916032,1.009447513968127,1.0091956445817194,1.0093988487916032,155
2025-07-01 13:17:42.189747,1.008601913835235,1.0095874935875908,1.00820337715115,1.008601913835235,465
2025-07-01 13:22:42.189747,1.0078799462118757,1.0082900605854423,1.0078401757399882,1.0078799462118757,798
2025-07-01 13:27:42.189747,1.0079030249397598,1.0087806599763314,1.0074237206500787,1.0079030249397598,603
2025-07-01 13:32:42.189747,1.0083476633496355,1.0091365799243244,1.0078001057792603,1.0083476633496355,843
2025-07-01 13:37:42.189747,1.0087274986369454,1.009299463531577,1.008497761215331,1.0087274986369454,866
2025-07-01 13:42:42.189747,1.0096627738765236,1.010408358553503,1.0086894298365974,1.0096627738765236,554
2025-07-01 13:47:42.189747,1.0097768676801304,1.0106639723718296,1.0088585214518009,1.0097768676801304,203
2025-07-01 13:52:42.189747,1.0113455904543966,1.0117543159866234,1.0106152540775417,1.0113455904543966,176
2025-07-01 13:57:42.189747,1.0111790654921633,1.0115097545788578,1.0106397160993423,1.0111790654921633,329
2025-07-01 14:02:42.189747,1.0140307615145652,1.0147077217437102,1.0131485860251135,1.0140307615145652,357
2025-07-01 14:07:42.189747,1.0147666105278255,1.0155863856161578,1.0146340288917262,1.0147666105278255,363
2025-07-01 14:12:42.189747,1.0139982723206653,1.0147712281303445,1.0131966967550181,1.0139982723206653,430
2025-07-01 14:17:42.189747,1.0130137890050221,1.0138219852323724,1.0128873437993189,1.0130137890050221,281
2025-07-01 14:22:42.189747,1.0136038415933786,1.0140453505146068,1.012798826614784,1.0136038415933786,992
2025-07-01 14:27:42.189747,1.0134786992398785,1.0143075567974815,1.0131992146835147,1.0134786992398785,867
2025-07-01 14:32:42.189747,1.0143036714018117,1.0144255998880098,1.013414035205333,1.0143036714018117,649
2025-07-01 14:37:42.189747,1.0148851084290023,1.0154377023062247,1.0139270141662489,1.0148851084290023,787
2025-07-01 14:42:42.189747,1.0149126839609266,1.0149185284985087,1.0147616690442551,1.0149126839609266,126
2025-07-01 14:47:42.189747,1.0141547535441566,1.014483933806483,1.0136855288799307,1.0141547535441566,375
2025-07-01 14:52:42.189747,1.0127198795057026,1.013091002387141,1.0117264140862932,1.0127198795057026,751
2025-07-01 14:57:42.189747,1.0123689569251983,1.012770029859765,1.0118795702434722,1.0123689569251983,398
2025-07-01 15:02:42.189747,1.0133371853750122,1.0140419281567599,1.0124621205591098,1.0133371853750122,898
2025-07-01 15:07:42.189747,1.013655468245633,1.0140493322897168,1.013058697318896,1.013655468245633,190
2025-07-01 15:12:42.189747,1.0124940838674106,1.0129483835057849,1.0121140645561435,1.0124940838674106,579
2025-07-01 15:17:42.189747,1.0127706779386603,1.0130112556691262,1.0124812447333866,1.0127706779386603,672
2025-07-01 15:22:42.189747,1.0132621931503436,1.0136403950793271,1.0130562748753709,1.0132621931503436,557
2025-07-01 15:27:42.189747,1.0124679400454213,1.0126980432567714,1.011696643799867,1.0124679400454213,550
2025-07-01 15:32:42.189747,1.0127248285807757,1.012798955910127,1.0123333694122638,1.0127248285807757,464
2025-07-01 15:37:42.189747,1.012885050478044,1.0134962745370122,1.0123671872057045,1.012885050478044,958
2025-07-01 15:42:42.189747,1.0118286414552786,1.0125047583034437,1.0113304924336952,1.0118286414552786,774
2025-07-01 15:47:42.189747,1.0122918438181752,1.012918948842765,1.0117074689652752,1.0122918438181752,450
2025-07-01 15:52:42.189747,1.012960750604739,1.013430251879248,1.0120839549296008,1.012960750604739,754
2025-07-01 15:57:42.189747,1.0141591350800294,1.0145442982983717,1.0131645093156019,1.0141591350800294,499
2025-07-01 16:02:42.189747,1.0153292739711748,1.0162058418987894,1.0149154417926014,1.0153292739711748,352
2025-07-01 16:07:42.189747,1.0140320188594316,1.0145583844099664,1.0131928881762038,1.0140320188594316,880
2025-07-01 16:12:42.189747,1.0131824374427554,1.0136679361055108,1.0124078313082743,1.0131824374427554,980
2025-07-01 16:17:42.189747,1.0138055803738992,1.0138315764433061,1.0132241335224075,1.0138055803738992,902
2025-07-01 16:22:42.189747,1.014427839996089,1.0147740112927712,1.0134579991572603,1.014427839996089,558
2025-07-01 16:27:42.189747,1.0150517614920032,1.0154376797245632,1.014848269481882,1.0150517614920032,798
2025-07-01 16:32:42.189747,1.0190639885542971,1.0194704144881241,1.0189526413323327,1.0190639885542971,598
2025-07-01 16:37:42.189747,1.0197476689140073,1.0203392983350952,1.0188768431888633,1.0197476689140073,607
2025-07-01 16:42:42.189747,1.0210076340953715,1.0215524463691523,1.020559258780077,1.0210076340953715,403
2025-07-01 16:47:42.189747,1.022083777942248,1.0227051078761207,1.0212181048159406,1.022083777942248,600
2025-07-01 16:52:42.189747,1.0228517627510954,1.0236341249434626,1.0219382638604155,1.0228517627510954,902
2025-07-01 16:57:42.189747,1.022631574224749,1.0234629591105544,1.022567703117464,1.022631574224749,697
2025-07-01 17:02:42.189747,1.0235099832709125,1.0242449894086476,1.0226057482661282,1.0235099832709125,265
2025-07-01 17:07:42.189747,1.0228213399468369,1.0237986699738844,1.0223627896499001,1.0228213399468369,514
2025-07-01 17:12:42.189747,1.0226813989561614,1.0227000450793193,1.0221593891442338,1.0226813989561614,561
2025-07-01 17:17:42.189747,1.0222872948239607,1.0224874361713314,1.0216467372608382,1.0222872948239607,213
2025-07-01 17:22:42.189747,1.0224732224459125,1.0224809552830623,1.0215260210367914,1.0224732224459125,532
2025-07-01 17:27:42.189747,1.0249421461716859,1.0256057702948034,1.0249225532808346,1.0249421461716859,455
2025-07-01 17:32:42.189747,1.0231308015923364,1.0240496043077378,1.0226429283523624,1.0231308015923364,794
2025-07-01 17:37:42.189747,1.0239352486111744,1.0241845587170515,1.023231065770683,1.0239352486111744,306
2025-07-01 17:42:42.189747,1.0223863255095298,1.0233341129514044,1.0216474397986284,1.0223863255095298,867
2025-07-01 17:47:42.189747,1.0220060674559255,1.0220676610944712,1.0212982951089846,1.0220060674559255,334
2025-07-01 17:52:42.189747,1.0232211821799315,1.024177316915951,1.023083625307892,1.0232211821799315,541
2025-07-01 17:57:42.189747,1.023389276975279,1.0237491238629413,1.0230828787405657,1.023389276975279,454
2025-07-01 18:02:42.189747,1.0223886634539276,1.022492354959172,1.0220219167673363,1.0223886634539276,614
2025-07-01 18:07:42.189747,1.021759583916999,1.0222560280435022,1.020937642490393,1.021759583916999,307
2025-07-01 18:12:42.189747,1.0225561453885732,1.0228187138458877,1.022271097767948,1.0225561453885732,808
2025-07-01 18:17:42.189747,1.021911560115463,1.0222026750271416,1.0216962382771133,1.021911560115463,952
2025-07-01 18:22:42.189747,1.0222349528064547,1.022549075349249,1.0212562159758987,1.0222349528064547,224
2025-07-01 18:27:42.189747,1.0223837614293487,1.0232047620673002,1.0223746997505758,1.0223837614293487,237
2025-07-01 18:32:42.189747,1.0218198141911579,1.0223707398667092,1.0208002210698088,1.0218198141911579,438
2025-07-01 18:37:42.189747,1.0241127207235676,1.0244315348983326,1.023419579421751,1.0241127207235676,636
2025-07-01 18:42:42.189747,1.0248643365303045,1.0254898458581996,1.0240152678913887,1.0248643365303045,167
2025-07-01 18:47:42.189747,1.0228913265505033,1.0236238708636696,1.0225899629253472,1.0228913265505033,672
2025-07-01 18:52:42.189747,1.0231843381845338,1.0234632827922976,1.0231696910166281,1.0231843381845338,640
2025-07-01 18:57:42.189747,1.0226095270723787,1.0230324263235109,1.0218549746729613,1.0226095270723787,482
2025-07-01 19:02:42.189747,1.0235834944744429,1.0237082550677885,1.022729677832948,1.0235834944744429,118
2025-07-01 19:07:42.189747,1.0228746416770018,1.0230599347529972,1.0221172274188595,1.0228746416770018,782
2025-07-01 19:12:42.189747,1.0228595681447168,1.023556256058679,1.0227134523615389,1.0228595681447168,549
2025-07-01 19:17:42.189747,1.0234783851716278,1.0236640833987356,1.022707267978413,1.0234783851716278,173
2025-07-01 19:22:42.189747,1.0244668147382283,1.025004827197111,1.0236790788648629,1.0244668147382283,672
2025-07-01 19:27:42.189747,1.023339597582824,1.0240651926989626,1.022665686996526,1.023339597582824,764
2025-07-01 19:32:42.189747,1.0230996231825058,1.023208968922251,1.0223158102603485,1.0230996231825058,375
2025-07-01 19:37:42.189747,1.022716016775943,1.02329621606947,1.0218508793706504,1.022716016775943,147
2025-07-01 19:42:42.189747,1.0221501181072397,1.022412363786902,1.0215229225894007,1.0221501181072397,310
2025-07-01 19:47:42.189747,1.0240568923792668,1.0250429842827111,1.0239661561112288,1.0240568923792668,954
2025-07-01 19:52:42.189747,1.024574022380902,1.0250694506891664,1.0240744115945264,1.024574022380902,750
2025-07-01 19:57:42.189747,1.0233846108382914,1.0242094512101816,1.0233051457041467,1.0233846108382914,721
2025-07-01 20:02:42.189747,1.024426275090865,1.0249899416179022,1.0240087773016453,1.024426275090865,794
2025-07-01 20:07:42.189747,1.0267027102864408,1.0267472820515833,1.0262847329506803,1.0267027102864408,639
2025-07-01 20:12:42.189747,1.0278654154387539,1.0285162098404643,1.0277975662028835,1.0278654154387539,808
2025-07-01 20:17:42.189747,1.0264064941390372,1.0273830207080237,1.0260484624776818,1.0264064941390372,290
2025-07-01 20:22:42.189747,1.0260121137913778,1.0266293748066482,1.02589822839741,1.0260121137913778,414
2025-07-01 20:27:42.189747,1.0274145811889197,1.0282562277678424,1.026584188549126,1.0274145811889197,662
2025-07-01 20:32:42.189747,1.0267902527193997,1.0276981472973572,1.0258171758917205,1.0267902527193997,760
2025-07-01 20:37:42.189747,1.0273486412074597,1.0275829586512584,1.0272743469748666,1.0273486412074597,879
2025-07-01 20:42:42.189747,1.0282471953138042,1.0284652298257206,1.0272651007807048,1.0282471953138042,661
2025-07-01 20:47:42.189747,1.0273969063756845,1.0280246263534845,1.0268600127941816,1.0273969063756845,999
2025-07-01 20:52:42.189747,1.0274384898996531,1.027860796369977,1.0271307045918705,1.0274384898996531,857
